a1,a,201
a1,A,202
a1,啊
a1,阿
a1,亞
a1,鴉
a1,腌
a2,á,201
a2,Á,202
a2,仔
a2,猶
a2,啞
a7,ā,201
a7,Ā,202
a7,若
a7,也
ah4,ah,201
ah4,Ah,202
ah4,啊
ah4,抑
ah4,猶
ah4,矣
ah4,鴨
ah4,壓
ah4,押
ah8,a̍h,201
ah8,A̍h,202
ah8,抑
ah8,盒
ah8,曷
ai1,ai,201
ai1,Ai,202
ai1,哀
ai1,唉
ai1,挨
ai1,哎
ai1,埃
ai2,ái,201
ai2,Ái,202
ai2,藹
ai3,ài,201
ai3,Ài,202
ai3,愛
ai3,噯
ai3,隘
ai3,曖
ai3,璦
ai3,靄
aih4,aih,201
aih4,Aih,202
aih4,噯
aih4,哎
ainn7,āinn,201
ainn7,Āinn,202
ainn7,偝
ak4,ak,201
ak4,Ak,202
ak4,沃
ak4,握
ak4,齷
ak4,渥
ak4,幄
am1,am,201
am1,Am,202
am1,掩
am1,庵
am1,醃
am1,腌
am1,諳
am1,罨
am1,闇
am1,𧌄
am2,ám,201
am2,Ám,202
am2,泔
am2,黯
am2,𧌄
am3,àm,201
am3,Àm,202
am3,暗
am3,𧌄
am5,âm,201
am5,Âm,202
am5,涵
am5,醃
am5,盦
am5,𧌄
am6,ǎm,201
am6,Ǎm,202
am6,頷
am7,ām,201
am7,Ām,202
am7,頷
am7,茂
an1,an,201
an1,An,202
an1,安
an1,番
an1,鞍
an2,án,201
an2,Án,202
an2,按
an2,俺
an3,àn,201
an3,Àn,202
an3,按
an3,案
an3,晏
an5,ân,201
an5,Ân,202
an5,絚
an7,ān,201
an7,Ān,202
an7,限
ang1,ang,201
ang1,Ang,202
ang1,翁
ang1,尪
ang3,àng,201
ang3,Àng,202
ang3,甕
ang3,齆
ang5,âng,201
ang5,Âng,202
ang5,紅
ang5,洪
ang7,āng,201
ang7,Āng,202
ang7,偝
ann3,ànn,201
ann3,Ànn,202
ann3,向
ann5,ânn,201
ann5,Ânn,202
ann5,攔
ann7,ānn,201
ann7,Ānn,202
ann7,餡
ap4,ap,201
ap4,Ap,202
ap4,壓
ap4,押
ap4,握
ap4,噎
ap8,a̍p,201
ap8,A̍p,202
ap8,盒
ap8,狎
at4,at,201
at4,At,202
at4,握
at4,遏
at4,楬
au1,au,201
au1,Au,202
au1,區
au1,歐
au1,甌
au1,漚
au2,áu,201
au2,Áu,202
au2,拗
au2,漚
au2,嘔
au3,àu,201
au3,Àu,202
au3,懊
au3,漚
au5,âu,201
au5,Âu,202
au5,喉
au6,ǎu,201
au6,Ǎu,202
au6,後
au7,āu,201
au7,Āu,202
au7,後
au7,后
auh4,auh,201
auh4,Auh,202
auh4,噢
auh8,a̍uh,201
auh8,A̍uh,202
auh8,噢
ba5,bâ,201
ba5,Bâ,202
ba5,貓
ba5,麻
ba5,痲
ba5,猫
ba5,峇
ba5,媌
ba5,錨
ba6,bǎ,201
ba6,Bǎ,202
ba6,覓
ba7,bā,201
ba7,Bā,202
ba7,覓
ba7,鴟
ba7,峇
ba7,擸
bah4,bah,201
bah4,Bah,202
bah4,肉
bah8,ba̍h,201
bah8,Ba̍h,202
bah8,鴟
bai1,bai,201
bai1,Bai,202
bai1,屄
bai2,bái,201
bai2,Bái,202
bai2,䆀
bai5,bâi,201
bai5,Bâi,202
bai5,埋
bai5,眉
bai5,楣
bai5,霾
bai7,bāi,201
bai7,Bāi,202
bai7,𥌚
bak4,bak,201
bak4,Bak,202
bak4,腹
bak4,沐
bak8,ba̍k,201
bak8,Ba̍k,202
bak8,目
bak8,木
bak8,茉
bak8,墨
ban1,ban,201
ban1,Ban,202
ban1,屘
ban2,bán,201
ban2,Bán,202
ban2,挽
ban2,饅
ban5,bân,201
ban5,Bân,202
ban5,蠻
ban5,閩
ban5,饅
ban6,bǎn,201
ban6,Bǎn,202
ban6,萬
ban6,慢
ban6,顢
ban6,瓣
ban7,bān,201
ban7,Bān,202
ban7,萬
ban7,慢
ban7,漫
ban7,顢
ban7,曼
ban7,瓣
ban7,万
ban7,謾
ban7,蔓
ban7,嫚
ban7,縵
bang1,bang,201
bang1,Bang,202
bang1,芒
bang2,báng,201
bang2,Báng,202
bang2,蚊
bang2,蠓
bang2,艋
bang2,蟒
bang2,魍
bang3,bàng,201
bang3,Bàng,202
bang3,甭
bang5,bâng,201
bang5,Bâng,202
bang5,茫
bang5,忙
bang5,芒
bang5,氓
bang7,bāng,201
bang7,Bāng,202
bang7,望
bang7,夢
bang7,墓
bang7,網
bat4,bat,201
bat4,Bat,202
bat4,腹
